url;judul_singkat;konten;judul;label;ringkasan;tanggal
https://turnbackhoax.id/articles?category=other&page=6;[SALAH] Rhoma Irama Meninggal Dunia;Innalilahi waina ilaihi rojiun “Dunia dangdut kehilangan” Selamat jalan...;[SALAH] Rhoma Irama Meninggal Dunia;Other;Innalilahi waina ilaihi rojiun “Dunia dangdut...;21/05/2024
https://turnbackhoax.id/articles?category=other&page=6;[SALAH]: Pertandingan ulang Indonesia VS Uzbekistan;Indonesia vs Uzbekistan akan diulang.;[SALAH]: Pertandingan ulang Indonesia VS...;Other;Indonesia vs Uzbekistan akan diulang.;06/05/2024
https://turnbackhoax.id/articles?category=other&page=6;[SALAH] ARTIS ARI WIBOWO MENINGGAL DUNIA;Beredar informasi yang menyebut jika artis Ari Wibowo meninggal...;[SALAH] ARTIS ARI WIBOWO MENINGGAL...;Other;Beredar informasi yang menyebut jika artis...;30/04/2024
https://turnbackhoax.id/articles?category=other&page=6;[SALAH]: “Megawati Soekarnoputri Meninggal Dunia”;semoga husnul khotimah @ibu megawati suekarnoputri #megawati #husnulkhotimah #bantufiralkansobat;[SALAH]: “Megawati Soekarnoputri Meninggal Dunia”;Other;semoga husnul khotimah @ibu megawati suekarnoputri...;29/04/2024
https://turnbackhoax.id/articles?category=other&page=6;[SALAH] Surat Pelatihan Bendahara Mengatasnamakan Pusbangpegasn BKN;Nomor : UND-KLC-III/P3AP/2024 Sifat : Segera Lampiran : 1...;[SALAH] Surat Pelatihan Bendahara Mengatasnamakan...;Other;Nomor : UND-KLC-III/P3AP/2024 Sifat : Segera...;27/04/2024
https://turnbackhoax.id/articles?category=other&page=6;[SALAH] Ferdy Sambo Sudah Dieksekusi Mati;Selamat Jalan Jenderal, Ferdy Sambo telah dieksekusi mati;[SALAH] Ferdy Sambo Sudah Dieksekusi...;Other;Selamat Jalan Jenderal, Ferdy Sambo telah...;21/04/2024
https://turnbackhoax.id/articles?category=other&page=6;[SALAH]: “Amien Rais Meninggal Dunia”;Amien Rais Meninggal Dunia;[SALAH]: “Amien Rais Meninggal Dunia”;Other;Amien Rais Meninggal Dunia;19/04/2024
https://turnbackhoax.id/articles?category=other&page=6;[SALAH] Surat Permohonan Cuti Pekerja Migran Indonesia...;Nomor B. 185/BP3MI16/PP.02.04/VII/2024 Lampiran 1 (satu) Lembar Perihal: Permohonan...;[SALAH] Surat Permohonan Cuti Pekerja...;Other;Nomor B. 185/BP3MI16/PP.02.04/VII/2024 Lampiran 1 (satu)...;31/03/2024
https://turnbackhoax.id/articles?category=other&page=6;[SALAH] Foto Proyek Besar Bendungan Ethiopia;(Diterjemahkan ke Bahasa Indonesia): “#Grand_Ethiopian_Renaissance_Dam. #Ethiopia 95% sudah selesai”.;[SALAH] Foto Proyek Besar Bendungan...;Other;(Diterjemahkan ke Bahasa Indonesia): “#Grand_Ethiopian_Renaissance_Dam. #Ethiopia...;30/03/2024
https://turnbackhoax.id/articles?category=other&page=6;[SALAH] Video Pembuatan Sayur Kol Palsu, “Hati-hati...;“Hati2 sayur Kol Palsu” “Kol kw super. Wah ternyata...;[SALAH] Video Pembuatan Sayur Kol...;Other;“Hati2 sayur Kol Palsu” “Kol kw...;29/03/2024
https://turnbackhoax.id/articles?category=other&page=7;[SALAH] Elon Musk membaca buku mengenai Flat...;“Gerçe?in Ne Oldu?unu Biliyor” Terjemahan: “dia tahu apa yang...;[SALAH] Elon Musk membaca buku...;Other;“Gerçe?in Ne Oldu?unu Biliyor” Terjemahan: “dia...;26/03/2024
https://turnbackhoax.id/articles?category=other&page=7;[SALAH] NASA Prediksi Kiamat Internet pada 2025;NASA bersiap menghadapi ancaman ‘kiamat internet’ dari badai matahari...;[SALAH] NASA Prediksi Kiamat Internet...;Other;NASA bersiap menghadapi ancaman ‘kiamat internet’...;23/03/2024
https://turnbackhoax.id/articles?category=other&page=7;[SALAH] Bendera dikibarkan setengah tiang di Inggris;[Diterjemahkan dalam Bahasa Indonesia] #BREAKING || #UK | #UnitedKingdom...;[SALAH] Bendera dikibarkan setengah tiang...;Other;[Diterjemahkan dalam Bahasa Indonesia] #BREAKING ||...;22/03/2024
https://turnbackhoax.id/articles?category=other&page=7;[SALAH] Raja Charles III Meninggal Dunia di...;[Diterjemahkan dalam Bahasa Indonesia] TM24 LANGSUNG | Istana Buckingham...;[SALAH] Raja Charles III Meninggal...;Other;[Diterjemahkan dalam Bahasa Indonesia] TM24 LANGSUNG...;22/03/2024
https://turnbackhoax.id/articles?category=other&page=7;[SALAH] Pengusiran Warga Negara China di Pekanbaru;*Pengusiran orang² WNA China di Pakan Baru dimulai hari...;[SALAH] Pengusiran Warga Negara China...;Other;*Pengusiran orang² WNA China di Pakan...;17/03/2024
https://turnbackhoax.id/articles?category=other&page=7;[SALAH] Ratu Voli Korea Meninggal Usai Terkena...;KABAR DUKA!! Pecah Tangis Megawati, Saat Ratu Voli Korea...;[SALAH] Ratu Voli Korea Meninggal...;Other;KABAR DUKA!! Pecah Tangis Megawati, Saat...;23/02/2024
https://turnbackhoax.id/articles?category=other&page=7;[SALAH] Pemain Terbaik Hi-Pass Meninggal Usai Terkena...;KABAR DUKA – Smash Roket Megawati Hangestri Memakan Korban...;[SALAH] Pemain Terbaik Hi-Pass Meninggal...;Other;KABAR DUKA – Smash Roket Megawati...;23/02/2024
https://turnbackhoax.id/articles?category=other&page=7;[SALAH] Foto Astronot Lepas Helm di Bulan;Emang boleh…. Emang boleh….lepas helm di Bulan ….??? Ndak...;[SALAH] Foto Astronot Lepas Helm...;Other;Emang boleh…. Emang boleh….lepas helm di...;16/02/2024
https://turnbackhoax.id/articles?category=other&page=7;[SALAH] JENDERAL INGGRIS, ALEXANDER EMMANUEL, MATI TERBUNUH...;“BREAKING NEWS Major shock in #London and Tel Aviv...;[SALAH] JENDERAL INGGRIS, ALEXANDER EMMANUEL,...;Other;“BREAKING NEWS Major shock in #London...;15/02/2024
https://turnbackhoax.id/articles?category=other&page=7;[SALAH] Video “Minyak Mentah Telah Ditemukan di...;“Crude oil has been discovered in Burkina Faso. What...;[SALAH] Video “Minyak Mentah Telah...;Other;“Crude oil has been discovered in...;31/01/2024
https://turnbackhoax.id/articles?category=other&page=8;[SALAH] “AFC jadwalkan Pertandingan ulang antara Indonesia...;GEGERKAN PIALA ASIA:bangbang:AFC RESMI JADWAL ULANG LAGA INDONESIA VS...;[SALAH] “AFC jadwalkan Pertandingan ulang...;Other;GEGERKAN PIALA ASIA:bangbang:AFC RESMI JADWAL ULANG...;30/01/2024
https://turnbackhoax.id/articles?category=other&page=8;[SALAH] Indonesia Vs Jepang Kalah 1-3 !...;“Indonesia Vs Jepang Kalah 1-3 ! Jordi Amat Langsung...;[SALAH] Indonesia Vs Jepang Kalah...;Other;“Indonesia Vs Jepang Kalah 1-3 !...;29/01/2024
https://turnbackhoax.id/articles?category=other&page=8;[SALAH] Justin Bieber Meninggal;Beredar sebuah postingan video oleh akun TikTok @Migasualoka pada...;[SALAH] Justin Bieber Meninggal;Other;Beredar sebuah postingan video oleh akun...;29/01/2024
https://turnbackhoax.id/articles?category=other&page=8;[SALAH] Surat Edaran Pelaksanaan Pelatihan Government Transformation...;PEMERINTAH PROVINSI KALIMANTAN TENGAH SEKRETARIAT DAERAH Nomor : 893.4/IV.2-/0824/TUUA/BKD/2024...;[SALAH] Surat Edaran Pelaksanaan Pelatihan...;Other;PEMERINTAH PROVINSI KALIMANTAN TENGAH SEKRETARIAT DAERAH...;28/01/2024
https://turnbackhoax.id/articles?category=other&page=8;[SALAH] Yordania Hajar Bahrain di Piala Asia...;Yordania Hajar Bahrain – Timnas Indonesia Diuntungkan Dan Lolos...;[SALAH] Yordania Hajar Bahrain di...;Other;Yordania Hajar Bahrain – Timnas Indonesia...;26/01/2024
https://turnbackhoax.id/articles?category=other&page=8;[SALAH] Wasit Ilgiz Tantashev Ucapkan Maaf ke...;RESPECT !! Nyesal Dholimi Timnas Saat Vs Irak, Ilgiz...;[SALAH] Wasit Ilgiz Tantashev Ucapkan...;Other;RESPECT !! Nyesal Dholimi Timnas Saat...;25/01/2024
https://turnbackhoax.id/articles?category=other&page=8;[SALAH] Telor Plastik;Beredar sebuah pesan berantai yang memperlihatkan bentuk telor palsu...;[SALAH] Telor Plastik;Other;Beredar sebuah pesan berantai yang memperlihatkan...;22/01/2024
https://turnbackhoax.id/articles?category=other&page=8;[SALAH] Indonesia Keluar dari Laga Piala Asia...;KEPUTUSAN TEGAS PSSI !! Ketum PSSI Resmi Batalkan Laga...;[SALAH] Indonesia Keluar dari Laga...;Other;KEPUTUSAN TEGAS PSSI !! Ketum PSSI...;20/01/2024
https://turnbackhoax.id/articles?category=other&page=8;[SALAH] Qori Internasial Muamar Za Meninggal Dunia;“Innalilahi Wainnailaihi Rojiun. Telah Meninggal dunia Ahlul Qur’an Muamar...;[SALAH] Qori Internasial Muamar Za...;Other;“Innalilahi Wainnailaihi Rojiun. Telah Meninggal dunia...;20/01/2024
https://turnbackhoax.id/articles?category=other&page=8;[SALAH]: “Nassar Meninggal Dunia”;inna lillahi wa Inna ilayhi Raji’un, sepertinya sehat sehat...;[SALAH]: “Nassar Meninggal Dunia”;Other;inna lillahi wa Inna ilayhi Raji’un,...;19/01/2024
https://turnbackhoax.id/articles?category=other&page=9;[SALAH] Pertandingan Ulang Indonesia vs Irak di...;Laga Indonesia vs Iraq di ulang, Iraq hanya bisa...;[SALAH] Pertandingan Ulang Indonesia vs...;Other;Laga Indonesia vs Iraq di ulang,...;19/01/2024
https://turnbackhoax.id/articles?category=other&page=9;[SALAH] Foto Bill Gates Dieksekusi Mati;“ZAP ZAP!!!”.;[SALAH] Foto Bill Gates Dieksekusi...;Other;“ZAP ZAP!!!”.;05/01/2024
https://turnbackhoax.id/articles?category=other&page=9;[SALAH] Video Detik- detik Gadis Kecil Meninggal...;Little girl goes to heaven while her parents watching...;[SALAH] Video Detik- detik Gadis...;Other;Little girl goes to heaven while...;31/12/2023
https://turnbackhoax.id/articles?category=other&page=9;[SALAH] VIDEO PEMAKAMAN TENTARA ISRAEL, LETNAN AMICHAI...;“Letnan Amichai Yaakov Dimakamkan. Ditunggu yang berikutnya”;[SALAH] VIDEO PEMAKAMAN TENTARA ISRAEL,...;Other;“Letnan Amichai Yaakov Dimakamkan. Ditunggu yang...;30/12/2023
https://turnbackhoax.id/articles?category=other&page=9;[SALAH] Foto Kegiatan Astronot di International Space...;“The International Space Station is Real. It’s in This...;[SALAH] Foto Kegiatan Astronot di...;Other;“The International Space Station is Real....;29/12/2023
https://turnbackhoax.id/articles?category=other&page=9;[SALAH] Link Video Mesum Melalui DM Instagram;“P Kamu udah liat g video live mesum temen...;[SALAH] Link Video Mesum Melalui...;Other;“P Kamu udah liat g video...;27/12/2023
https://turnbackhoax.id/articles?category=other&page=9;[SALAH] 5 Korban Ledakan Gas di Cibadak...;“1. Heni Handayani lahir 27 November 57 tahun lalu....;[SALAH] 5 Korban Ledakan Gas...;Other;“1. Heni Handayani lahir 27 November...;29/11/2023
https://turnbackhoax.id/articles?category=other&page=9;[SALAH] Tidak Ada Bayi yang Lahir di...;“Italy Achieves Unthinkable World Record. No Child Births in...;[SALAH] Tidak Ada Bayi yang...;Other;“Italy Achieves Unthinkable World Record. No...;29/11/2023
https://turnbackhoax.id/articles?category=other&page=9;[SALAH] Indonesia Berduka, Kondisi Terakhir Anwar Usman;INNALILLAHI.. BEGINILAH KONDISI ANWAR USMAN TERKINI;[SALAH] Indonesia Berduka, Kondisi Terakhir...;Other;INNALILLAHI.. BEGINILAH KONDISI ANWAR USMAN TERKINI;28/11/2023
https://turnbackhoax.id/articles?category=other&page=9;[SALAH] Megawati Hangestri Dicurangi Wasit saat Pertandingan...;VIRAL! Reaksi Megawati Hangestri Saat Dicurangi Wasit Dapat Pujian...;[SALAH] Megawati Hangestri Dicurangi Wasit...;Other;VIRAL! Reaksi Megawati Hangestri Saat Dicurangi...;27/11/2023
https://turnbackhoax.id/articles?category=other&page=10;[SALAH] Strategi Licik Tim Voli Incheon Heungkuk...;BERKAT SHOLAWAT! Penampilan Apik Megawati Hangestri Bawa Timnya Menang...;[SALAH] Strategi Licik Tim Voli...;Other;BERKAT SHOLAWAT! Penampilan Apik Megawati Hangestri...;21/11/2023
https://turnbackhoax.id/articles?category=other&page=10;[SALAH] SENDOK LOGAM MELELEH KETIKA DIMASUKKAN KE...;begini lah yang terjadi jika sendok dicelupkan kedalam larutan...;[SALAH] SENDOK LOGAM MELELEH KETIKA...;Other;begini lah yang terjadi jika sendok...;12/11/2023
https://turnbackhoax.id/articles?category=other&page=10;[SALAH] Anies Hembuskan Nafas Terakhir Dan Beri...;WASIAT TERAKHIR ANIES BASWEDAN BIKIN SELURUH INDONESIA GEMETERAN !!;[SALAH] Anies Hembuskan Nafas Terakhir...;Other;WASIAT TERAKHIR ANIES BASWEDAN BIKIN SELURUH...;23/10/2023
https://turnbackhoax.id/articles?category=other&page=10;[SALAH] Usir Nyamuk Menggunakan Gelombang Ultrasonik 20.000...;“ngusir nyamuk pake baygon :x: ngusir nyamuk pake autan...;[SALAH] Usir Nyamuk Menggunakan Gelombang...;Other;“ngusir nyamuk pake baygon :x: ngusir...;20/10/2023
https://turnbackhoax.id/articles?category=other&page=10;[SALAH] “Detik-detik Putri Ariani menjadi juara america’s...;Kanal Youtube Penelusuran Trending (youtube.com/@penelusurantrending) pada 23 September 2023...;[SALAH] “Detik-detik Putri Ariani menjadi...;Other;Kanal Youtube Penelusuran Trending (youtube.com/@penelusurantrending) pada...;26/09/2023
https://turnbackhoax.id/articles?category=insiden&page=1;[SALAH] Video “Asrama Mahasiswa Papua di Jogja...;Beredar unggahan video [arsip] dari akun Instagram “suaraakarrumputt” pada...;[SALAH] Video “Asrama Mahasiswa Papua...;Insiden;Beredar unggahan video [arsip] dari akun...;14/04/2026
https://turnbackhoax.id/articles?category=insiden&page=1;"[SALAH] Video ""Wanita asal Filipina Terserang Rudal...";Akun TikTok “Jabarekspres” pada Senin, (02/03/2026) mengunggah video [arsip]...;"[SALAH] Video ""Wanita asal Filipina...";Insiden;Akun TikTok “Jabarekspres” pada Senin, (02/03/2026)...;06/03/2026
https://turnbackhoax.id/articles?category=insiden&page=1;[SALAH] AC Masjid Meledak, 20 Jamaah Meninggal...;Beredar unggahan foto [arsip] dari akun Facebook “Kezia Marwa”...;[SALAH] AC Masjid Meledak, 20...;Insiden;Beredar unggahan foto [arsip] dari akun...;04/03/2026
https://turnbackhoax.id/articles?category=insiden&page=1;[SALAH] Video “Evakuasi Yasid Pendaki Hilang di...;Beredar unggahan video [arsip] dari akun Facebook “Panji Pucang...;[SALAH] Video “Evakuasi Yasid Pendaki...;Insiden;Beredar unggahan video [arsip] dari akun...;28/01/2026
https://turnbackhoax.id/articles?category=insiden&page=1;"[SALAH] Video ""Situasi di Pesawat ATR sebelum...";Akun TikTok “@pesawat_atr_400_jatuh” mengunggah video [arsip] menampilkan potongan video...;"[SALAH] Video ""Situasi di Pesawat...";Insiden;Akun TikTok “@pesawat_atr_400_jatuh” mengunggah video [arsip]...;23/01/2026
https://turnbackhoax.id/articles?category=insiden&page=1;"[SALAH] Foto ""Bangkai Pesawat ATR yang Hilang...";Akun Facebook “Fhy Al Banthany” pada Minggu (12/1/2026) mengunggah...;"[SALAH] Foto ""Bangkai Pesawat ATR...";Insiden;Akun Facebook “Fhy Al Banthany” pada...;23/01/2026
https://turnbackhoax.id/articles?category=insiden&page=1;"[SALAH] Video ""Detik-Detik Pesawat ATR Jatuh karena...";Beredar video [arsip] dari akun TikTok “berita.indonesia143” pada Senin...;"[SALAH] Video ""Detik-Detik Pesawat ATR...";Insiden;Beredar video [arsip] dari akun TikTok...;23/01/2026
https://turnbackhoax.id/articles?category=insiden&page=1;[SALAH] Ledakan di Tambang Emas PT Antam...;Beredar unggahan video [arsip] dari akun Facebook “Kang N'dang”...;[SALAH] Ledakan di Tambang Emas...;Insiden;Beredar unggahan video [arsip] dari akun...;20/01/2026
https://turnbackhoax.id/articles?category=insiden&page=1;[SALAH] Helikopter yang Ditumpangi Sahroni Jatuh saat...;Akun Facebook “Indar Chris Maulana” pada Sabtu (17/10/2025) membagikan...;[SALAH] Helikopter yang Ditumpangi Sahroni...;Insiden;Akun Facebook “Indar Chris Maulana” pada...;20/01/2026
https://turnbackhoax.id/articles?category=insiden&page=1;[SALAH] Akuarium Besar di Mall Bandung Pecah;Beredar unggahan video [arsip] dari akun TikTok “jsjs.ndjd33” pada...;[SALAH] Akuarium Besar di Mall...;Insiden;Beredar unggahan video [arsip] dari akun...;06/01/2026
https://turnbackhoax.id/articles?category=insiden&page=2;[SALAH] Kecelakaan Beruntun di Tol Bawen 1...;Akun Tiktok “jateng_24jam” pada Sabtu (1/11/2025) mengunggah video [arsip] yang dengan narasi:“Lakalantas...;[SALAH] Kecelakaan Beruntun di Tol...;Insiden;Akun Tiktok “jateng_24jam” pada Sabtu (1/11/2025)...;12/11/2025
https://turnbackhoax.id/articles?category=insiden&page=2;[SALAH] 30 Orang Terluka Akibat Truk Ugal-ugalan...;Akun X “ArdiSupardi45” pada Jumat (1/11/2024) mengunggah narasi [arsip]...;[SALAH] 30 Orang Terluka Akibat...;Insiden;Akun X “ArdiSupardi45” pada Jumat (1/11/2024)...;18/11/2024
https://turnbackhoax.id/articles?category=insiden&page=2;[SALAH] Video Kecelakaan Kapal di Gowa Sulawesi...;Kecelakaan Gua/sulsel pada hari minggu 06.10.2024. 23 jen*z*h ditemukan,...;[SALAH] Video Kecelakaan Kapal di...;Insiden;Kecelakaan Gua/sulsel pada hari minggu 06.10.2024....;22/10/2024
https://turnbackhoax.id/articles?category=insiden&page=2;[SALAH] Kapal Feri Banyuwangi—Bali Hampir Tenggelam pada...;Kapal Feri Penyeberangan Banyuwangi-Bali. Miring. Hampir Tenggelam;[SALAH] Kapal Feri Banyuwangi—Bali Hampir...;Insiden;Kapal Feri Penyeberangan Banyuwangi-Bali. Miring. Hampir...;08/10/2024
https://turnbackhoax.id/articles?category=insiden&page=2;[SALAH] Video Kecelakaan di Tanjung Uncang, Batam;“Kecelakaan di Tanjung uncang.. #batam #TanjungUncang”.;[SALAH] Video Kecelakaan di Tanjung...;Insiden;“Kecelakaan di Tanjung uncang.. #batam #TanjungUncang”.;30/09/2024
https://turnbackhoax.id/articles?category=insiden&page=2;[SALAH] Video Motor Hancur Terkena Ban Truk...;“Alasan kenapa orang Bekasi secara “jelas” akan selalu dekat...;[SALAH] Video Motor Hancur Terkena...;Insiden;“Alasan kenapa orang Bekasi secara “jelas”...;18/09/2024
https://turnbackhoax.id/articles?category=insiden&page=2;[SALAH] Viral Polwan Brigadir Putri Cikita Resmi...;Viral Polwan Brigadir Putri Cikita resmi di pecat/dikeluarkan secara...;[SALAH] Viral Polwan Brigadir Putri...;Insiden;Viral Polwan Brigadir Putri Cikita resmi...;07/09/2024
https://turnbackhoax.id/articles?category=insiden&page=2;[SALAH] Pesan Berantai Sebut Mobil Dinas Gubernur...;Innalillahi… Mobil dinas Gubernur Sumbar kecelakaan tunggal di km...;[SALAH] Pesan Berantai Sebut Mobil...;Insiden;Innalillahi… Mobil dinas Gubernur Sumbar kecelakaan...;15/08/2024
https://turnbackhoax.id/articles?category=insiden&page=2;[SALAH] Foto Penemuan Bangkai Pesawat Malaysia Airlines...;BERITA PANAS: Ilmuwan Mengungkap Penemuan Baru yang Mengerikan tentang...;[SALAH] Foto Penemuan Bangkai Pesawat...;Insiden;BERITA PANAS: Ilmuwan Mengungkap Penemuan Baru...;23/07/2024
https://turnbackhoax.id/articles?category=insiden&page=2;[SALAH]: 1000 orang meninggal pada Haji tahun...;Innalillahiwainnailaihirojiun Lebih dari 1000 orang meninggal pada haji tahun2024....;[SALAH]: 1000 orang meninggal pada...;Insiden;Innalillahiwainnailaihirojiun Lebih dari 1000 orang meninggal...;17/07/2024
https://turnbackhoax.id/articles?category=insiden&page=3;[SALAH] Video “Heboh, Ditemukan Paus Biru Terdampar...;“Heboh, ditemukan paus biru terdampar dipantai”;[SALAH] Video “Heboh, Ditemukan Paus...;Insiden;“Heboh, ditemukan paus biru terdampar dipantai”;05/07/2024
https://turnbackhoax.id/articles?category=insiden&page=3;[SALAH] Video “Detik-detik Tentara Kena Baling-baling Pesawat...;“Hancur lebur tubuhnya:exclamation:?” “DETIK-DETIK TENTARA K3N4 B4LIN9-B4LIN9 PESAWAT YANG...;[SALAH] Video “Detik-detik Tentara Kena...;Insiden;“Hancur lebur tubuhnya:exclamation:?” “DETIK-DETIK TENTARA K3N4...;05/07/2024
https://turnbackhoax.id/articles?category=insiden&page=3;[SALAH] Video Kapal Pesiar Tenggelam di Laut...;Ship sinking in north sea” (Terjemahan: Kapal tenggelam di...;[SALAH] Video Kapal Pesiar Tenggelam...;Insiden;Ship sinking in north sea” (Terjemahan:...;30/06/2024
https://turnbackhoax.id/articles?category=insiden&page=3;[SALAH] Artikel “Akang Sule Meninggal Dunia, Akibat...;“Kabar Duka Cita Innalilahi…!! Akang Sulle Meninggal Dunia, Akibat...;[SALAH] Artikel “Akang Sule Meninggal...;Insiden;“Kabar Duka Cita Innalilahi…!! Akang Sulle...;11/06/2024
https://turnbackhoax.id/articles?category=insiden&page=3;[SALAH] Video “Detik-detik Helikopter Membawa Presiden Iran...;“Detik-detik Helicopter Membawa Presiden Iran Ebrahim Raisi Jatuh Terekam...;[SALAH] Video “Detik-detik Helikopter Membawa...;Insiden;“Detik-detik Helicopter Membawa Presiden Iran Ebrahim...;30/05/2024
https://turnbackhoax.id/articles?category=insiden&page=3;[SALAH] Video “Detik-detik Pesawat Singapore Airlines Mengalami...;“Detik-Detik Pesawat Singapore Airlines Mengalami Turbulensi Parah Terekam Kamera....;[SALAH] Video “Detik-detik Pesawat Singapore...;Insiden;“Detik-Detik Pesawat Singapore Airlines Mengalami Turbulensi...;30/05/2024
https://turnbackhoax.id/articles?category=insiden&page=3;[SALAH] Foto-foto Puing Jatuhnya Helikopter yang Ditumpangi...;“Tak ada yang selamat, Presiden Iran Raisi meninggal dalam...;[SALAH] Foto-foto Puing Jatuhnya Helikopter...;Insiden;“Tak ada yang selamat, Presiden Iran...;28/05/2024
https://turnbackhoax.id/articles?category=insiden&page=3;[SALAH] Rekaman Kepanikan Di dalam Pesawat Singapore...;Kepanikan di Dalam pesawat Singapore Airlines Mengalami Turbulensi;[SALAH] Rekaman Kepanikan Di dalam...;Insiden;Kepanikan di Dalam pesawat Singapore Airlines...;28/05/2024
https://turnbackhoax.id/articles?category=insiden&page=3;[SALAH] Rekaman Detik - Detik Jatuhnya Helikopter...;Detik-detik jatuhnya helicopters Ayatollah Ebrahim Raisi.;[SALAH] Rekaman Detik - Detik...;Insiden;Detik-detik jatuhnya helicopters Ayatollah Ebrahim Raisi.;28/05/2024
https://turnbackhoax.id/articles?category=insiden&page=3;[SALAH] Video Turbulensi Pesawat Singapore Airlines;DETIK-DETIK PESAWAT SINGAPORE AIRLINES TURBULENSI HEBAT;[SALAH] Video Turbulensi Pesawat Singapore...;Insiden;DETIK-DETIK PESAWAT SINGAPORE AIRLINES TURBULENSI HEBAT;25/05/2024
https://turnbackhoax.id/articles?category=insiden&page=4;[SALAH] Detik-detik Helikopter Presiden Iran Jatuh;Detik² helikopter presiden iran jatuh…dalam kecelakaan helikopter itu dikabarkan...;[SALAH] Detik-detik Helikopter Presiden Iran...;Insiden;Detik² helikopter presiden iran jatuh…dalam kecelakaan...;25/05/2024
https://turnbackhoax.id/articles?category=insiden&page=4;[SALAH]: “Harimau Mati Tertabrak Kendaraan di Tol...;KECELAKAANMOBIL – HARIMAU (melintas) Tol Pku-DumaiKamis, 16-05-2024 #kecelakaan #mobil...;[SALAH]: “Harimau Mati Tertabrak Kendaraan...;Insiden;KECELAKAANMOBIL – HARIMAU (melintas) Tol Pku-DumaiKamis,...;25/05/2024
https://turnbackhoax.id/articles?category=insiden&page=4;[SALAH] Ular Piton Menelan Anak Kecil;Ular Piton menelan anak kecil;[SALAH] Ular Piton Menelan Anak...;Insiden;Ular Piton menelan anak kecil;22/05/2024
https://turnbackhoax.id/articles?category=insiden&page=4;[SALAH] Harimau Sumatera Mati Tertabrak Mobil di...;Harimau Sumatera Tertabrak Di Tol Dumai Pekanbaru Ruas Minas;[SALAH] Harimau Sumatera Mati Tertabrak...;Insiden;Harimau Sumatera Tertabrak Di Tol Dumai...;20/05/2024
https://turnbackhoax.id/articles?category=insiden&page=4;[SALAH] Penemuan Buaya di Pelabuhan Paotere Makassar;“Hati2 buat warga Paotere ditemukan buaya di tanggul pelabuhan...;[SALAH] Penemuan Buaya di Pelabuhan...;Insiden;“Hati2 buat warga Paotere ditemukan buaya...;16/05/2024
https://turnbackhoax.id/articles?category=insiden&page=4;[SALAH] Video Warga yang Menggendong Anaknya Jatuh...;“Gak ada gunanya kita bayar pajak,gak guna juga punya...;[SALAH] Video Warga yang Menggendong...;Insiden;“Gak ada gunanya kita bayar pajak,gak...;16/05/2024
https://turnbackhoax.id/articles?category=insiden&page=4;SALAH] Informasi Pasien RS Charitas Tanpa Identitas...;Info min ! Ada Pasien Tanpa Identitas, Jenis Kelamin...;SALAH] Informasi Pasien RS Charitas...;Insiden;Info min ! Ada Pasien Tanpa...;25/04/2024
https://turnbackhoax.id/articles?category=insiden&page=4;[SALAH] Pesawat Jatuh Di Perairan Flores;Pesawat jatuh di perairan selatan Nagekeo Flores maunori;[SALAH] Pesawat Jatuh Di Perairan...;Insiden;Pesawat jatuh di perairan selatan Nagekeo...;24/04/2024
https://turnbackhoax.id/articles?category=insiden&page=4;[SALAH] Video Sebuah Terowongan Bawah Laut Mengalami...;trowongan bawah laut jebol;[SALAH] Video Sebuah Terowongan Bawah...;Insiden;trowongan bawah laut jebol;16/04/2024
https://turnbackhoax.id/articles?category=insiden&page=4;[SALAH] Video ledakan saat insiden runtuhnya Jembatan...;Alternate angle on Francis Scott Key bridge shows a...;[SALAH] Video ledakan saat insiden...;Insiden;Alternate angle on Francis Scott Key...;31/03/2024
https://turnbackhoax.id/articles?category=lowongan&page=8;[PENIPUAN] Kirim Loker PT Pos Indonesia Lewat...;Unggahan akun TikTok “kantorposindonesia_01” yang berisi informasi loker PT...;[PENIPUAN] Kirim Loker PT Pos...;Lowongan;Unggahan akun TikTok “kantorposindonesia_01” yang berisi...;22/11/2024
https://turnbackhoax.id/articles?category=lowongan&page=8;[PENIPUAN] Loker Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah...;Unggahan berisi informasi “lowongan kerja (loker) di LKPP” adalah...;[PENIPUAN] Loker Lembaga Kebijakan Pengadaan...;Lowongan;Unggahan berisi informasi “lowongan kerja (loker)...;21/11/2024
https://turnbackhoax.id/articles?category=lowongan&page=8;[PENIPUAN] Lamaran Kerja di PT Freeport Indonesia;Unggahan berisi informasi “lowongan pekerjaan PT Freeport Indonesia” dari...;[PENIPUAN] Lamaran Kerja di PT...;Lowongan;Unggahan berisi informasi “lowongan pekerjaan PT...;21/11/2024
https://turnbackhoax.id/articles?category=lowongan&page=8;[PENIPUAN] Lowongan Kerja Berbagai Posisi di Kantor...;Unggahan TikTok berisi informasi “lowongan kerja berbagai posisi di...;[PENIPUAN] Lowongan Kerja Berbagai Posisi...;Lowongan;Unggahan TikTok berisi informasi “lowongan kerja...;20/11/2024
https://turnbackhoax.id/articles?category=lowongan&page=8;[PENIPUAN] Informasi dan Tautan Pendaftaran CPNS dan...;Unggahan informasi beserta tautan dengan klaim “pendaftaran CPNS dan...;[PENIPUAN] Informasi dan Tautan Pendaftaran...;Lowongan;Unggahan informasi beserta tautan dengan klaim...;18/11/2024
